Num. Cliente,Producto,Punto de venta,Día,Hora,Articulos,Precio,Empresa,Categoria,Historial Crediticio
8765,Tarjeta de débito,Amazon 822,06/22/2024,22:21:23,Artículo 12,"$8,990.00",Amazon,Restaurant,480
6478,Fondos de Inversión,NA,06/05/2024,19:37:01,NA,"$5,575.00",Banorte,Sector Financiero,611
9980,Afore,NA,06/17/2024,19:23:31,NA,"$4,429.00",Banorte,Sector Financiero,501
7555,Tarjeta de crédito,Sanborns 341,06/18/2024,01:12:13,Artículo 47,"$1,833.00",Sanborns,Restaurant,659
8765,Fondos de Inversión,NA,06/14/2024,15:47:26,NA,$928.00,Banorte,Sector Financiero,480
9980,Tarjeta de crédito,Soriana 568,06/24/2024,23:45:24,Artículo 15,"$8,430.00",Soriana,Comida a domicilio,501
9876,Tarjeta de crédito,Starbucks 860,06/16/2024,11:10:31,Artículo 2,"$1,169.00",Starbucks,Alimentos y bebidas,591
5231,Tarjeta de crédito,Chedraui 791,06/30/2024,03:55:31,Artículo 46,"$7,370.00",Chedraui,Comida a domicilio,406
1001,Tarjeta de débito,Soriana 686,06/20/2024,23:19:21,Artículo 27,"$2,930.00",Soriana,Alimentos y bebidas,736
5231,Tarjeta de crédito,Amazon 126,06/15/2024,04:55:23,Artículo 42,"$3,910.00",Amazon,Supermercado,406
2002,Afore,NA,06/27/2024,20:48:15,NA,"$3,522.00",Banorte,Sector Financiero,389
5432,Tarjeta de crédito,Sanborns 771,06/29/2024,07:20:27,Artículo 4,"$5,545.00",Sanborns,Comida a domicilio,737
9876,Tarjeta de débito,Cinemex 180,06/06/2024,08:12:23,Artículo 29,"$7,802.00",Cinemex,E-commerce,591
9876,Tarjeta de débito,Oxxo 413,06/07/2024,16:55:46,Artículo 8,"$6,745.00",Oxxo,Alimentos y bebidas,591
8765,Afore,NA,07/02/2024,09:41:19,NA,"$4,739.00",Banorte,Sector Financiero,480
9876,Tarjeta de débito,Banorte 839,06/14/2024,04:05:30,Artículo 10,"$9,027.00",Banorte,Electronics,591
5432,Afore,NA,06/12/2024,02:15:42,NA,"$1,656.00",Banorte,Sector Financiero,737
1001,Fondos de Inversión,NA,06/14/2024,10:04:57,NA,"$9,869.00",Banorte,Sector Financiero,736
9980,Tarjeta de crédito,Starbucks 884,06/04/2024,20:42:08,Artículo 14,"$8,907.00",Starbucks,Comida a domicilio,501
2002,Fondos de Inversión,NA,06/05/2024,09:17:17,NA,"$2,398.00",Banorte,Sector Financiero,389
9980,Afore,NA,06/30/2024,08:52:21,NA,"$2,532.00",Banorte,Sector Financiero,501
5231,Tarjeta de débito,Spotify 791,06/08/2024,17:54:18,Artículo 30,"$9,399.00",Spotify,Clothing,406
1001,Fondos de Inversión,NA,06/22/2024,04:18:39,NA,"$3,879.00",Banorte,Sector Financiero,736
5432,Tarjeta de crédito,Amazon 477,06/29/2024,23:34:23,Artículo 28,"$3,138.00",Amazon,Supermercado,737
9876,Tarjeta de crédito,Starbucks 445,06/27/2024,19:41:04,Artículo 28,"$8,072.00",Starbucks,Tecnología,591
9876,Afore,NA,06/11/2024,01:00:30,NA,"$2,165.00",Banorte,Sector Financiero,591
9876,Tarjeta de crédito,Chedraui 118,06/20/2024,23:48:08,Artículo 26,"$6,279.00",Chedraui,Entretenimiento,591
2002,Fondos de Inversión,NA,06/14/2024,18:23:13,NA,"$2,388.00",Banorte,Sector Financiero,389
6478,Tarjeta de crédito,Amazon 64,06/12/2024,12:47:07,Artículo 8,"$7,973.00",Amazon,Retail,611
9876,Fondos de Inversión,NA,06/27/2024,23:16:20,NA,"$9,951.00",Banorte,Sector Financiero,591
5432,Fondos de Inversión,NA,06/07/2024,04:21:40,NA,"$9,567.00",Banorte,Sector Financiero,737
5432,Fondos de Inversión,NA,06/12/2024,23:23:55,NA,"$6,160.00",Banorte,Sector Financiero,737
5432,Tarjeta de crédito,Sanborns 56,06/12/2024,05:39:27,Artículo 9,"$6,760.00",Sanborns,Electronics,737
1001,Fondos de Inversión,NA,06/05/2024,14:02:43,NA,"$8,502.00",Banorte,Sector Financiero,736
7555,Fondos de Inversión,NA,06/22/2024,13:38:55,NA,"$5,004.00",Banorte,Sector Financiero,659
5432,Fondos de Inversión,NA,06/05/2024,18:39:09,NA,"$4,464.00",Banorte,Sector Financiero,737
1234,Afore,NA,06/04/2024,02:41:09,NA,"$1,562.00",Banorte,Sector Financiero,571
1001,Afore,NA,07/01/2024,17:21:19,NA,"$6,883.00",Banorte,Sector Financiero,736
1234,Afore,NA,06/14/2024,16:30:58,NA,"$7,761.00",Banorte,Sector Financiero,571
5432,Tarjeta de crédito,Spotify 603,07/01/2024,21:15:15,Artículo 26,"$2,192.00",Spotify,Clothing,737
1234,Fondos de Inversión,NA,06/26/2024,17:00:20,NA,"$6,053.00",Banorte,Sector Financiero,571
7555,Afore,NA,06/12/2024,11:21:43,NA,"$4,081.00",Banorte,Sector Financiero,659
9876,Tarjeta de débito,Uber Eats 891,06/18/2024,13:02:23,Artículo 5,$58.00,Uber Eats,Comida a domicilio,591
1234,Tarjeta de crédito,Uber Eats 380,06/26/2024,18:10:22,Artículo 18,"$3,216.00",Uber Eats,Alimentos y bebidas,571
8765,Afore,NA,06/23/2024,06:32:38,NA,"$8,006.00",Banorte,Sector Financiero,480
5432,Tarjeta de débito,Sanborns 743,06/26/2024,18:27:51,Artículo 35,$757.00,Sanborns,Restaurant,737
5432,Afore,NA,06/06/2024,13:52:27,NA,"$2,013.00",Banorte,Sector Financiero,737
1001,Fondos de Inversión,NA,07/04/2024,23:33:24,NA,"$7,097.00",Banorte,Sector Financiero,736
9980,Tarjeta de crédito,Uber Eats 115,06/30/2024,02:14:35,Artículo 48,"$6,364.00",Uber Eats,Supermercado,501
9876,Afore,NA,06/10/2024,01:00:42,NA,"$2,429.00",Banorte,Sector Financiero,591
1234,Tarjeta de crédito,Spotify 97,06/11/2024,03:26:20,Artículo 29,"$2,430.00",Spotify,E-commerce,571
1234,Afore,NA,06/21/2024,22:57:29,NA,"$8,879.00",Banorte,Sector Financiero,571
1234,Fondos de Inversión,NA,06/10/2024,19:56:13,NA,"$2,207.00",Banorte,Sector Financiero,571
9980,Afore,NA,06/21/2024,11:51:28,NA,"$5,689.00",Banorte,Sector Financiero,501
5432,Tarjeta de débito,Starbucks 859,06/11/2024,14:46:28,Artículo 19,"$8,439.00",Starbucks,Supermercado,737
5231,Tarjeta de crédito,Sanborns 781,06/16/2024,17:44:07,Artículo 47,"$5,457.00",Sanborns,Clothing,406
5231,Tarjeta de débito,Soriana 573,06/30/2024,03:24:09,Artículo 30,"$6,728.00",Soriana,Alimentos y bebidas,406
1234,Afore,NA,06/04/2024,10:08:29,NA,$758.00,Banorte,Sector Financiero,571
1234,Afore,NA,07/02/2024,08:27:14,NA,"$9,096.00",Banorte,Sector Financiero,571
2002,Tarjeta de crédito,Spotify 39,06/22/2024,08:29:24,Artículo 8,"$8,472.00",Spotify,Supermercado,389
8765,Tarjeta de crédito,Starbucks 816,06/09/2024,15:15:47,Artículo 32,"$8,522.00",Starbucks,Retail,480
5231,Fondos de Inversión,NA,06/25/2024,00:29:47,NA,$839.00,Banorte,Sector Financiero,406
5432,Fondos de Inversión,NA,06/15/2024,09:13:26,NA,"$4,422.00",Banorte,Sector Financiero,737
2002,Fondos de Inversión,NA,06/30/2024,22:27:07,NA,"$3,680.00",Banorte,Sector Financiero,389
5231,Tarjeta de débito,Banorte 636,06/09/2024,14:24:24,Artículo 36,"$7,512.00",Banorte,Clothing,406
8765,Tarjeta de crédito,iShop 502,06/23/2024,02:28:57,Artículo 48,"$6,216.00",iShop,Restaurant,480
5231,Afore,NA,06/29/2024,19:09:06,NA,"$9,772.00",Banorte,Sector Financiero,406
2002,Tarjeta de débito,Walmart 729,07/01/2024,23:37:13,Artículo 33,"$6,567.00",Walmart,Alimentos y bebidas,389
6478,Tarjeta de crédito,Walmart 755,06/30/2024,21:23:54,Artículo 29,"$8,876.00",Walmart,Comida a domicilio,611
8765,Fondos de Inversión,NA,06/15/2024,17:46:56,NA,"$8,114.00",Banorte,Sector Financiero,480
9876,Tarjeta de débito,Chedraui 542,06/21/2024,12:55:54,Artículo 45,"$2,838.00",Chedraui,Entretenimiento,591
2002,Tarjeta de crédito,Oxxo 722,06/28/2024,00:53:26,Artículo 16,"$9,794.00",Oxxo,Entretenimiento,389
5432,Fondos de Inversión,NA,06/11/2024,10:50:24,NA,"$5,193.00",Banorte,Sector Financiero,737
1001,Tarjeta de débito,Oxxo 617,06/25/2024,06:27:53,Artículo 2,$472.00,Oxxo,Entretenimiento,736
1001,Tarjeta de débito,Mercado Libre 78,06/18/2024,14:23:47,Artículo 49,"$4,018.00",Mercado Libre,Clothing,736
5231,Tarjeta de débito,Mercado Libre 792,06/14/2024,22:54:55,Artículo 9,"$9,321.00",Mercado Libre,Supermercado,406
1234,Tarjeta de débito,Uber Eats 917,06/18/2024,09:59:55,Artículo 28,"$9,696.00",Uber Eats,Electronics,571
1234,Fondos de Inversión,NA,06/21/2024,21:10:44,NA,"$1,708.00",Banorte,Sector Financiero,571
5432,Fondos de Inversión,NA,06/23/2024,11:18:14,NA,"$2,887.00",Banorte,Sector Financiero,737
1234,Afore,NA,06/19/2024,10:26:36,NA,"$1,232.00",Banorte,Sector Financiero,571
6478,Fondos de Inversión,NA,07/04/2024,01:38:31,NA,"$6,647.00",Banorte,Sector Financiero,611
2002,Tarjeta de crédito,Spotify 158,06/15/2024,23:24:31,Artículo 36,"$8,675.00",Spotify,Comida a domicilio,389
9876,Afore,NA,06/16/2024,14:25:16,NA,"$6,577.00",Banorte,Sector Financiero,591
1001,Tarjeta de débito,Spotify 882,06/25/2024,05:36:47,Artículo 14,"$8,237.00",Spotify,Alimentos y bebidas,736
1234,Fondos de Inversión,NA,06/30/2024,04:37:43,NA,"$4,951.00",Banorte,Sector Financiero,571
9980,Fondos de Inversión,NA,06/07/2024,01:44:40,NA,"$5,501.00",Banorte,Sector Financiero,501
8765,Fondos de Inversión,NA,06/09/2024,00:12:20,NA,"$6,684.00",Banorte,Sector Financiero,480
2002,Afore,NA,06/27/2024,07:44:34,NA,"$3,577.00",Banorte,Sector Financiero,389
8765,Afore,NA,06/06/2024,16:59:14,NA,"$7,975.00",Banorte,Sector Financiero,480
5231,Afore,NA,06/17/2024,02:12:55,NA,"$2,847.00",Banorte,Sector Financiero,406
8765,Fondos de Inversión,NA,06/24/2024,11:09:07,NA,"$1,512.00",Banorte,Sector Financiero,480
5231,Fondos de Inversión,NA,07/04/2024,00:34:23,NA,"$3,956.00",Banorte,Sector Financiero,406
8765,Tarjeta de crédito,Banorte 200,06/06/2024,06:45:56,Artículo 31,"$5,820.00",Banorte,Supermercado,480
1234,Tarjeta de débito,Chedraui 890,06/12/2024,17:55:12,Artículo 35,"$4,310.00",Chedraui,Retail,571
1234,Afore,NA,06/29/2024,23:34:32,NA,"$4,140.00",Banorte,Sector Financiero,571
6478,Tarjeta de crédito,Cinemex 984,06/12/2024,09:10:36,Artículo 44,"$9,764.00",Cinemex,Supermercado,611
9980,Tarjeta de crédito,Mercado Libre 948,06/27/2024,09:59:10,Artículo 19,"$6,783.00",Mercado Libre,Supermercado,501
5432,Afore,NA,06/25/2024,01:08:24,NA,"$4,960.00",Banorte,Sector Financiero,737
9980,Afore,NA,06/19/2024,08:20:07,NA,"$8,597.00",Banorte,Sector Financiero,501
5432,Fondos de Inversión,NA,06/25/2024,04:18:54,NA,"$6,274.00",Banorte,Sector Financiero,737
9876,Tarjeta de débito,iShop 70,06/27/2024,22:19:55,Artículo 46,$573.00,iShop,E-commerce,591
1234,Tarjeta de crédito,Banorte 825,06/05/2024,22:51:19,Artículo 26,"$3,351.00",Banorte,Entretenimiento,571
5432,Afore,NA,06/26/2024,10:10:04,NA,"$8,089.00",Banorte,Sector Financiero,737
7555,Tarjeta de crédito,El Palacio de Hierro 361,06/07/2024,05:23:09,Artículo 24,"$3,551.00",El Palacio de Hierro,Electronics,659
5432,Tarjeta de crédito,Walmart 371,06/19/2024,11:47:08,Artículo 46,"$5,499.00",Walmart,Supermercado,737
6478,Fondos de Inversión,NA,06/21/2024,23:02:46,NA,"$5,617.00",Banorte,Sector Financiero,611
2002,Afore,NA,06/17/2024,16:31:13,NA,"$7,930.00",Banorte,Sector Financiero,389
1234,Afore,NA,07/01/2024,05:35:53,NA,"$1,029.00",Banorte,Sector Financiero,571
5231,Tarjeta de crédito,Spotify 955,06/30/2024,02:05:40,Artículo 40,"$6,247.00",Spotify,Supermercado,406
5231,Fondos de Inversión,NA,06/06/2024,23:23:39,NA,"$8,465.00",Banorte,Sector Financiero,406
1001,Tarjeta de débito,Walmart 125,06/16/2024,15:57:35,Artículo 36,"$9,565.00",Walmart,Electronics,736
2002,Tarjeta de crédito,Banorte 311,06/27/2024,22:36:29,Artículo 33,"$1,641.00",Banorte,Tecnología,389
1234,Fondos de Inversión,NA,06/29/2024,00:18:15,NA,"$1,645.00",Banorte,Sector Financiero,571
5231,Tarjeta de crédito,Starbucks 691,06/28/2024,13:58:21,Artículo 4,"$6,582.00",Starbucks,Restaurant,406
1234,Tarjeta de crédito,Sanborns 595,06/24/2024,10:03:52,Artículo 10,"$2,870.00",Sanborns,Retail,571
1001,Tarjeta de crédito,Sanborns 789,06/04/2024,12:01:05,Artículo 42,"$4,183.00",Sanborns,Restaurant,736
8765,Fondos de Inversión,NA,06/25/2024,14:55:10,NA,"$8,551.00",Banorte,Sector Financiero,480
6478,Tarjeta de débito,Banorte 245,06/04/2024,02:12:26,Artículo 37,$681.00,Banorte,Entretenimiento,611
6478,Tarjeta de débito,Starbucks 447,06/29/2024,06:26:04,Artículo 41,$165.00,Starbucks,Retail,611
1001,Tarjeta de débito,Soriana 244,06/14/2024,12:33:41,Artículo 15,"$7,780.00",Soriana,Comida a domicilio,736
5231,Tarjeta de débito,iShop 500,06/28/2024,13:11:34,Artículo 9,"$8,479.00",iShop,Restaurant,406
7555,Afore,NA,06/12/2024,20:52:48,NA,"$2,544.00",Banorte,Sector Financiero,659
7555,Afore,NA,06/22/2024,19:51:11,NA,"$8,635.00",Banorte,Sector Financiero,659
9980,Tarjeta de débito,Cinemex 979,06/12/2024,03:46:59,Artículo 23,"$2,655.00",Cinemex,E-commerce,501
9980,Fondos de Inversión,NA,06/20/2024,01:18:28,NA,"$8,347.00",Banorte,Sector Financiero,501
1001,Fondos de Inversión,NA,06/25/2024,20:31:11,NA,"$7,546.00",Banorte,Sector Financiero,736
1001,Tarjeta de crédito,Starbucks 14,06/13/2024,03:53:45,Artículo 41,"$9,036.00",Starbucks,Comida a domicilio,736
8765,Afore,NA,06/05/2024,11:57:48,NA,$785.00,Banorte,Sector Financiero,480
9876,Tarjeta de crédito,Amazon 107,06/14/2024,18:36:29,Artículo 11,"$7,647.00",Amazon,Tecnología,591
9980,Afore,NA,06/21/2024,09:45:27,NA,"$3,953.00",Banorte,Sector Financiero,501
2002,Tarjeta de débito,Liverpool 15,06/09/2024,14:41:12,Artículo 22,$363.00,Liverpool,Comida a domicilio,389
6478,Fondos de Inversión,NA,06/21/2024,13:16:39,NA,"$3,356.00",Banorte,Sector Financiero,611
1001,Afore,NA,06/28/2024,10:32:52,NA,$248.00,Banorte,Sector Financiero,736
5231,Tarjeta de crédito,Uber Eats 670,06/22/2024,08:00:17,Artículo 30,"$5,138.00",Uber Eats,Alimentos y bebidas,406
5432,Tarjeta de crédito,Cinemex 673,06/20/2024,17:53:20,Artículo 20,"$5,526.00",Cinemex,Restaurant,737
1001,Tarjeta de crédito,iShop 920,06/08/2024,00:20:31,Artículo 49,"$8,140.00",iShop,Tecnología,736
5432,Tarjeta de débito,iShop 467,06/20/2024,00:17:29,Artículo 27,"$9,967.00",iShop,Supermercado,737
1234,Tarjeta de crédito,Soriana 192,06/10/2024,06:08:08,Artículo 17,"$9,675.00",Soriana,E-commerce,571
9876,Fondos de Inversión,NA,06/15/2024,04:50:54,NA,"$9,836.00",Banorte,Sector Financiero,591
5432,Fondos de Inversión,NA,06/30/2024,22:20:14,NA,"$8,722.00",Banorte,Sector Financiero,737
9876,Fondos de Inversión,NA,06/12/2024,14:51:18,NA,"$5,247.00",Banorte,Sector Financiero,591
2002,Tarjeta de crédito,Spotify 235,06/21/2024,07:57:35,Artículo 15,"$1,667.00",Spotify,Tecnología,389
9876,Afore,NA,07/04/2024,15:34:40,NA,"$2,392.00",Banorte,Sector Financiero,591
5231,Tarjeta de crédito,Cinemex 886,06/18/2024,12:07:29,Artículo 13,"$2,967.00",Cinemex,Retail,406
5231,Tarjeta de débito,Cinemex 859,07/04/2024,10:32:48,Artículo 24,"$4,288.00",Cinemex,Comida a domicilio,406
9980,Afore,NA,06/22/2024,09:46:03,NA,"$4,689.00",Banorte,Sector Financiero,501
6478,Fondos de Inversión,NA,07/04/2024,10:22:20,NA,"$3,237.00",Banorte,Sector Financiero,611
5432,Tarjeta de crédito,Sanborns 657,06/10/2024,10:37:54,Artículo 45,"$8,490.00",Sanborns,Retail,737
7555,Fondos de Inversión,NA,07/04/2024,15:52:23,NA,"$5,773.00",Banorte,Sector Financiero,659
1001,Tarjeta de débito,Spotify 74,06/26/2024,01:00:41,Artículo 2,"$2,514.00",Spotify,Entretenimiento,736
1234,Tarjeta de débito,Cinemex 164,06/29/2024,13:46:29,Artículo 39,$819.00,Cinemex,Retail,571
6478,Afore,NA,06/20/2024,18:28:27,NA,"$5,091.00",Banorte,Sector Financiero,611
9980,Afore,NA,06/09/2024,17:53:46,NA,"$1,823.00",Banorte,Sector Financiero,501
6478,Tarjeta de débito,Liverpool 718,06/10/2024,04:51:12,Artículo 8,$735.00,Liverpool,Supermercado,611
9876,Fondos de Inversión,NA,06/24/2024,23:26:05,NA,"$5,657.00",Banorte,Sector Financiero,591
9876,Afore,NA,06/12/2024,16:25:51,NA,"$9,847.00",Banorte,Sector Financiero,591
9876,Tarjeta de débito,Oxxo 803,06/17/2024,15:46:20,Artículo 2,"$7,865.00",Oxxo,E-commerce,591
6478,Tarjeta de crédito,Oxxo 1000,06/11/2024,06:01:26,Artículo 14,"$4,375.00",Oxxo,Supermercado,611
7555,Afore,NA,06/13/2024,22:42:44,NA,"$7,667.00",Banorte,Sector Financiero,659
8765,Afore,NA,06/19/2024,11:55:14,NA,"$3,087.00",Banorte,Sector Financiero,480
9980,Afore,NA,06/29/2024,21:44:39,NA,"$6,746.00",Banorte,Sector Financiero,501
5432,Fondos de Inversión,NA,06/15/2024,01:16:32,NA,"$8,941.00",Banorte,Sector Financiero,737
1001,Afore,NA,06/06/2024,10:47:48,NA,$483.00,Banorte,Sector Financiero,736
9876,Tarjeta de débito,Cinemex 533,06/25/2024,22:39:17,Artículo 18,"$8,527.00",Cinemex,Supermercado,591
1234,Fondos de Inversión,NA,06/08/2024,02:02:31,NA,"$4,486.00",Banorte,Sector Financiero,571
9876,Tarjeta de crédito,Chedraui 333,06/21/2024,08:18:12,Artículo 16,"$3,527.00",Chedraui,Tecnología,591
8765,Fondos de Inversión,NA,06/10/2024,02:42:58,NA,"$9,206.00",Banorte,Sector Financiero,480
2002,Tarjeta de crédito,Sanborns 295,06/04/2024,03:51:12,Artículo 38,"$2,481.00",Sanborns,E-commerce,389
9876,Fondos de Inversión,NA,07/03/2024,20:25:31,NA,"$1,271.00",Banorte,Sector Financiero,591
5432,Tarjeta de débito,Starbucks 571,06/22/2024,09:54:57,Artículo 42,"$7,108.00",Starbucks,Supermercado,737
2002,Afore,NA,06/08/2024,13:09:15,NA,"$3,916.00",Banorte,Sector Financiero,389
9980,Tarjeta de crédito,Cinemex 771,06/10/2024,19:10:04,Artículo 19,"$8,616.00",Cinemex,Alimentos y bebidas,501
9980,Afore,NA,06/04/2024,18:43:22,NA,"$9,323.00",Banorte,Sector Financiero,501
2002,Tarjeta de crédito,Mercado Libre 41,06/07/2024,05:55:44,Artículo 2,$127.00,Mercado Libre,Entretenimiento,389
5432,Fondos de Inversión,NA,06/13/2024,19:38:10,NA,$148.00,Banorte,Sector Financiero,737
9876,Tarjeta de crédito,Liverpool 548,06/22/2024,14:18:30,Artículo 19,"$1,616.00",Liverpool,Supermercado,591
8765,Tarjeta de crédito,Banorte 723,06/21/2024,02:32:22,Artículo 29,"$4,651.00",Banorte,Alimentos y bebidas,480
9876,Tarjeta de crédito,Banorte 974,06/27/2024,13:47:00,Artículo 30,"$7,945.00",Banorte,Entretenimiento,591
9876,Tarjeta de débito,iShop 780,06/27/2024,18:17:17,Artículo 4,"$1,457.00",iShop,Electronics,591
7555,Afore,NA,06/08/2024,06:55:05,NA,"$5,532.00",Banorte,Sector Financiero,659
1001,Fondos de Inversión,NA,07/01/2024,02:40:54,NA,"$3,055.00",Banorte,Sector Financiero,736
1234,Fondos de Inversión,NA,07/02/2024,23:45:09,NA,"$4,564.00",Banorte,Sector Financiero,571
5432,Fondos de Inversión,NA,06/23/2024,04:20:42,NA,"$4,233.00",Banorte,Sector Financiero,737
7555,Fondos de Inversión,NA,06/20/2024,16:19:20,NA,"$5,582.00",Banorte,Sector Financiero,659
1001,Tarjeta de débito,Uber Eats 583,06/06/2024,09:26:25,Artículo 9,"$4,367.00",Uber Eats,Retail,736
8765,Tarjeta de débito,Spotify 836,07/03/2024,16:24:05,Artículo 8,"$6,417.00",Spotify,Restaurant,480
5231,Tarjeta de débito,Banorte 579,06/13/2024,15:28:11,Artículo 2,"$2,561.00",Banorte,Electronics,406
6478,Tarjeta de crédito,Amazon 135,06/18/2024,17:37:58,Artículo 18,"$1,272.00",Amazon,Supermercado,611
5231,Afore,NA,07/02/2024,13:36:43,NA,"$1,695.00",Banorte,Sector Financiero,406
1234,Fondos de Inversión,NA,06/23/2024,12:41:15,NA,$64.00,Banorte,Sector Financiero,571
8765,Fondos de Inversión,NA,06/25/2024,01:11:46,NA,"$2,444.00",Banorte,Sector Financiero,480
6478,Tarjeta de crédito,Spotify 566,06/09/2024,23:10:59,Artículo 50,"$6,855.00",Spotify,Retail,611
9876,Tarjeta de crédito,Oxxo 721,06/12/2024,13:48:16,Artículo 4,"$8,245.00",Oxxo,Retail,591
2002,Tarjeta de crédito,Oxxo 903,06/22/2024,23:10:31,Artículo 34,"$1,038.00",Oxxo,E-commerce,389
9980,Tarjeta de crédito,Walmart 675,07/03/2024,09:39:41,Artículo 49,"$4,959.00",Walmart,Comida a domicilio,501
8765,Tarjeta de débito,Banorte 667,07/04/2024,05:29:47,Artículo 35,"$8,090.00",Banorte,E-commerce,480
6478,Tarjeta de débito,Banorte 892,06/22/2024,03:52:14,Artículo 15,"$8,789.00",Banorte,E-commerce,611
9876,Tarjeta de crédito,Cinemex 985,06/08/2024,14:48:11,Artículo 18,"$1,355.00",Cinemex,Clothing,591
2002,Fondos de Inversión,NA,07/03/2024,02:05:01,NA,"$5,804.00",Banorte,Sector Financiero,389
9876,Tarjeta de crédito,Walmart 728,07/01/2024,17:51:28,Artículo 6,"$2,040.00",Walmart,Clothing,591
1234,Afore,NA,06/14/2024,12:57:03,NA,"$3,504.00",Banorte,Sector Financiero,571
7555,Fondos de Inversión,NA,07/02/2024,13:46:00,NA,"$1,599.00",Banorte,Sector Financiero,659
1234,Tarjeta de débito,Liverpool 586,06/19/2024,06:05:59,Artículo 43,"$8,529.00",Liverpool,Retail,571
5432,Tarjeta de débito,Mercado Libre 777,06/18/2024,23:56:22,Artículo 6,"$5,803.00",Mercado Libre,Tecnología,737
9876,Afore,NA,06/14/2024,10:31:26,NA,"$4,774.00",Banorte,Sector Financiero,591
6478,Tarjeta de crédito,Liverpool 383,06/04/2024,07:27:43,Artículo 30,"$8,701.00",Liverpool,Electronics,611
5231,Tarjeta de débito,Liverpool 309,06/12/2024,09:55:53,Artículo 12,"$8,819.00",Liverpool,Tecnología,406
9980,Tarjeta de crédito,Chedraui 92,06/05/2024,05:32:43,Artículo 21,"$5,846.00",Chedraui,Electronics,501
7555,Tarjeta de débito,Sanborns 828,06/20/2024,02:53:39,Artículo 23,"$4,353.00",Sanborns,Entretenimiento,659
2002,Afore,NA,06/23/2024,06:26:54,NA,"$7,618.00",Banorte,Sector Financiero,389
5432,Tarjeta de débito,El Palacio de Hierro 864,06/28/2024,13:29:15,Artículo 50,"$9,242.00",El Palacio de Hierro,Comida a domicilio,737
6478,Fondos de Inversión,NA,06/16/2024,08:35:34,NA,"$5,959.00",Banorte,Sector Financiero,611
5432,Tarjeta de débito,Chedraui 124,06/20/2024,21:14:26,Artículo 16,"$1,588.00",Chedraui,Tecnología,737
2002,Afore,NA,06/08/2024,01:08:58,NA,"$4,449.00",Banorte,Sector Financiero,389
6478,Fondos de Inversión,NA,06/27/2024,14:44:14,NA,"$8,674.00",Banorte,Sector Financiero,611
1234,Afore,NA,07/04/2024,18:40:02,NA,"$1,873.00",Banorte,Sector Financiero,571
1234,Tarjeta de débito,Banorte 329,07/02/2024,11:46:01,Artículo 1,"$6,523.00",Banorte,Entretenimiento,571
7555,Tarjeta de débito,Mercado Libre 919,06/16/2024,04:41:01,Artículo 1,"$9,617.00",Mercado Libre,Comida a domicilio,659
